election_id,year,type,office,state,lga,ward,candidate,party,votes,registered,accredited,valid,rejected,total_votes,turnout,source_url,result_status
2023-presidential-lga-wikipedia,2023,general,President,Edo,Etsako West,,Bola Tinubu,APC,13451,,,28340,,28340,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Etsako West,,Atiku Abubakar,PDP,10141,,,28340,,28340,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Etsako West,,Peter Obi,LP,3983,,,28340,,28340,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Etsako West,,Rabiu Kwankwaso,NNPP,174,,,28340,,28340,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Etsako West,,Other candidates,OTHERS,591,,,28340,,28340,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Iguegben,,Bola Tinubu,APC,2419,,,12686,,12686,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Iguegben,,Atiku Abubakar,PDP,3530,,,12686,,12686,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Iguegben,,Peter Obi,LP,6449,,,12686,,12686,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Iguegben,,Rabiu Kwankwaso,NNPP,64,,,12686,,12686,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Iguegben,,Other candidates,OTHERS,224,,,12686,,12686,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ikpoba Okha,,Bola Tinubu,APC,4367,,,77147,,77147,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ikpoba Okha,,Atiku Abubakar,PDP,5931,,,77147,,77147,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ikpoba Okha,,Peter Obi,LP,63639,,,77147,,77147,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ikpoba Okha,,Rabiu Kwankwaso,NNPP,536,,,77147,,77147,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ikpoba Okha,,Other candidates,OTHERS,2674,,,77147,,77147,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Oredo,,Bola Tinubu,APC,6259,,,71396,,71396,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Oredo,,Atiku Abubakar,PDP,3923,,,71396,,71396,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Oredo,,Peter Obi,LP,58929,,,71396,,71396,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Oredo,,Rabiu Kwankwaso,NNPP,377,,,71396,,71396,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Oredo,,Other candidates,OTHERS,1908,,,71396,,71396,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Orhionmwon,,Bola Tinubu,APC,6527,,,20907,,20907,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Orhionmwon,,Atiku Abubakar,PDP,4668,,,20907,,20907,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Orhionmwon,,Peter Obi,LP,9049,,,20907,,20907,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Orhionmwon,,Rabiu Kwankwaso,NNPP,121,,,20907,,20907,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Orhionmwon,,Other candidates,OTHERS,542,,,20907,,20907,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia North-East,,Bola Tinubu,APC,5110,,,30768,,30768,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia North-East,,Atiku Abubakar,PDP,3660,,,30768,,30768,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia North-East,,Peter Obi,LP,21624,,,30768,,30768,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia North-East,,Rabiu Kwankwaso,NNPP,170,,,30768,,30768,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia North-East,,Other candidates,OTHERS,504,,,30768,,30768,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia South-West,,Bola Tinubu,APC,7692,,,21704,,21704,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia South-West,,Atiku Abubakar,PDP,4722,,,21704,,21704,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia South-West,,Peter Obi,LP,8402,,,21704,,21704,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia South-West,,Rabiu Kwankwaso,NNPP,100,,,21704,,21704,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Ovia South-West,,Other candidates,OTHERS,788,,,21704,,21704,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan East,,Bola Tinubu,APC,5324,,,13434,,13434,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan East,,Atiku Abubakar,PDP,4207,,,13434,,13434,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan East,,Peter Obi,LP,3610,,,13434,,13434,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan East,,Rabiu Kwankwaso,NNPP,82,,,13434,,13434,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan East,,Other candidates,OTHERS,211,,,13434,,13434,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan West,,Bola Tinubu,APC,4986,,,11920,,11920,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan West,,Atiku Abubakar,PDP,3701,,,11920,,11920,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan West,,Peter Obi,LP,2958,,,11920,,11920,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan West,,Rabiu Kwankwaso,NNPP,71,,,11920,,11920,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Owan West,,Other candidates,OTHERS,204,,,11920,,11920,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Uhunmwonde,,Bola Tinubu,APC,3303,,,18292,,18292,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Uhunmwonde,,Atiku Abubakar,PDP,2539,,,18292,,18292,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Uhunmwonde,,Peter Obi,LP,12035,,,18292,,18292,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Uhunmwonde,,Rabiu Kwankwaso,NNPP,94,,,18292,,18292,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Edo,Uhunmwonde,,Other candidates,OTHERS,321,,,18292,,18292,,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Edo_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ado Ekiti,,Bola Tinubu,APC,28751,,,42773,,42773,24.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ado Ekiti,,Atiku Abubakar,PDP,8168,,,42773,,42773,24.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ado Ekiti,,Peter Obi,LP,4485,,,42773,,42773,24.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ado Ekiti,,Rabiu Kwankwaso,NNPP,87,,,42773,,42773,24.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ado Ekiti,,Other candidates,OTHERS,1282,,,42773,,42773,24.49,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Efon,,Bola Tinubu,APC,5873,,,8657,,8657,30.00,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Efon,,Atiku Abubakar,PDP,2521,,,8657,,8657,30.00,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Efon,,Peter Obi,LP,125,,,8657,,8657,30.00,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Efon,,Rabiu Kwankwaso,NNPP,3,,,8657,,8657,30.00,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Efon,,Other candidates,OTHERS,135,,,8657,,8657,30.00,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti East,,Bola Tinubu,APC,12426,,,20772,,20772,34.37,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti East,,Atiku Abubakar,PDP,7782,,,20772,,20772,34.37,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti East,,Peter Obi,LP,375,,,20772,,20772,34.37,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti East,,Rabiu Kwankwaso,NNPP,7,,,20772,,20772,34.37,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti East,,Other candidates,OTHERS,182,,,20772,,20772,34.37,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti South-West,,Bola Tinubu,APC,11334,,,17045,,17045,32.50,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti South-West,,Atiku Abubakar,PDP,5047,,,17045,,17045,32.50,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti South-West,,Peter Obi,LP,440,,,17045,,17045,32.50,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti South-West,,Rabiu Kwankwaso,NNPP,9,,,17045,,17045,32.50,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti South-West,,Other candidates,OTHERS,215,,,17045,,17045,32.50,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti West,,Bola Tinubu,APC,14516,,,19758,,19758,34.13,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti West,,Atiku Abubakar,PDP,4318,,,19758,,19758,34.13,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti West,,Peter Obi,LP,391,,,19758,,19758,34.13,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti West,,Rabiu Kwankwaso,NNPP,8,,,19758,,19758,34.13,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ekiti West,,Other candidates,OTHERS,525,,,19758,,19758,34.13,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Emure,,Bola Tinubu,APC,8159,,,11858,,11858,32.44,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Emure,,Atiku Abubakar,PDP,3035,,,11858,,11858,32.44,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Emure,,Peter Obi,LP,465,,,11858,,11858,32.44,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Emure,,Rabiu Kwankwaso,NNPP,14,,,11858,,11858,32.44,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Emure,,Other candidates,OTHERS,185,,,11858,,11858,32.44,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Gbonyin,,Bola Tinubu,APC,11961,,,16591,,16591,31.41,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Gbonyin,,Atiku Abubakar,PDP,4178,,,16591,,16591,31.41,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Gbonyin,,Peter Obi,LP,245,,,16591,,16591,31.41,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Gbonyin,,Rabiu Kwankwaso,NNPP,11,,,16591,,16591,31.41,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Gbonyin,,Other candidates,OTHERS,196,,,16591,,16591,31.41,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ido-Osi,,Bola Tinubu,APC,11917,,,20435,,20435,36.11,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ido-Osi,,Atiku Abubakar,PDP,7476,,,20435,,20435,36.11,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ido-Osi,,Peter Obi,LP,782,,,20435,,20435,36.11,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ido-Osi,,Rabiu Kwankwaso,NNPP,14,,,20435,,20435,36.11,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ido-Osi,,Other candidates,OTHERS,246,,,20435,,20435,36.11,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ijero,,Bola Tinubu,APC,12628,,,19314,,19314,31.19,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ijero,,Atiku Abubakar,PDP,5731,,,19314,,19314,31.19,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ijero,,Peter Obi,LP,373,,,19314,,19314,31.19,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ijero,,Rabiu Kwankwaso,NNPP,6,,,19314,,19314,31.19,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ijero,,Other candidates,OTHERS,576,,,19314,,19314,31.19,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikere,,Bola Tinubu,APC,11659,,,20044,,20044,31.28,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikere,,Atiku Abubakar,PDP,7198,,,20044,,20044,31.28,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikere,,Peter Obi,LP,910,,,20044,,20044,31.28,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikere,,Rabiu Kwankwaso,NNPP,24,,,20044,,20044,31.28,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikere,,Other candidates,OTHERS,253,,,20044,,20044,31.28,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikole,,Bola Tinubu,APC,15465,,,26962,,26962,38.27,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikole,,Atiku Abubakar,PDP,10198,,,26962,,26962,38.27,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikole,,Peter Obi,LP,779,,,26962,,26962,38.27,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikole,,Rabiu Kwankwaso,NNPP,11,,,26962,,26962,38.27,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ikole,,Other candidates,OTHERS,509,,,26962,,26962,38.27,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ilejemeje,,Bola Tinubu,APC,4599,,,7412,,7412,40.03,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ilejemeje,,Atiku Abubakar,PDP,2662,,,7412,,7412,40.03,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ilejemeje,,Peter Obi,LP,97,,,7412,,7412,40.03,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ilejemeje,,Rabiu Kwankwaso,NNPP,3,,,7412,,7412,40.03,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ilejemeje,,Other candidates,OTHERS,51,,,7412,,7412,40.03,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Irepodun/Ifelodun,,Bola Tinubu,APC,14265,,,20717,,20717,30.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Irepodun/Ifelodun,,Atiku Abubakar,PDP,5516,,,20717,,20717,30.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Irepodun/Ifelodun,,Peter Obi,LP,544,,,20717,,20717,30.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Irepodun/Ifelodun,,Rabiu Kwankwaso,NNPP,24,,,20717,,20717,30.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Irepodun/Ifelodun,,Other candidates,OTHERS,368,,,20717,,20717,30.10,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ise/Orun,,Bola Tinubu,APC,11415,,,14856,,14856,32.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ise/Orun,,Atiku Abubakar,PDP,2734,,,14856,,14856,32.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ise/Orun,,Peter Obi,LP,497,,,14856,,14856,32.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ise/Orun,,Rabiu Kwankwaso,NNPP,10,,,14856,,14856,32.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Ise/Orun,,Other candidates,OTHERS,200,,,14856,,14856,32.47,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Moba,,Bola Tinubu,APC,12046,,,18235,,18235,34.53,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Moba,,Atiku Abubakar,PDP,5847,,,18235,,18235,34.53,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Moba,,Peter Obi,LP,246,,,18235,,18235,34.53,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Moba,,Rabiu Kwankwaso,NNPP,11,,,18235,,18235,34.53,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
2023-presidential-lga-wikipedia,2023,general,President,Ekiti,Moba,,Other candidates,OTHERS,85,,,18235,,18235,34.53,https://en.wikipedia.org/wiki/2023_Nigerian_presidential_election_in_Ekiti_State,verified-secondary
